,Datetime,Text,user,retweets
4,2020-04-24 20:45:28+00:00,Healthy living tips: Don’t eat yellow snow Don’t drink beer for breakfast Don’t inject #Clorox to treat #coronavirus,eric_ulrich,11
5,2020-04-24 19:30:33+00:00,The corona virus in my body after I drink Lysol ,Sonny5ideUp,9
6,2020-04-24 19:08:21+00:00,A very important PSA in response to Trump’s suggestion to inject disinfectant to kill Coronavirus. ,lomo212,1
7,2020-04-24 16:57:40+00:00,So I've had a few friends test positive for coronavirus.. including a couple who got very sick. Now I know someone who is on a ventilator. Please take this seriously. Everything you're doing right now will seem so minor in comparison to when someone you love dies. Not if. When.,Scott_R_JC,3
8,2020-04-24 16:23:40+00:00,Proud of our R4 @RobertPengMD who shares how #covid19 has affected our #bronx community. #montestrong #NYStrong @MontefioreNYC @EinsteinMed #mycovidstory #coronavirus @NYSRSociety @ACRRAN @RadiologyACR @ACRRFS #NYTough #radres #iradres #InThisTogether #FrontLineHeroes,MontefioreRAD,3
9,2020-04-24 15:48:13+00:00,The state of the coronavirus pandemic isn't as rosy as the White House suggests. ,pbump,6
10,2020-04-24 14:39:25+00:00,the best way to cure coronavirus is liking commenting and subscribing to all my content,Boringstein,0
11,2020-04-24 13:33:55+00:00,Trump is so desperate to reopen the economy that he’s now suggesting that sunlight and ingesting disinfectants like Lysol could help cure coronavirus. #TrumpIsNotADoctor,Michael44004861,159
12,2020-04-24 13:26:10+00:00,"Thank you to everyone who donated we have been distributing lots of PPE to medical professionals on the front lines of the fight against coronavirus. It’s as straight forward as the team finds it, it’s delivered to our house and we drive it around. (See below) ",tfadp,3
13,2020-04-24 12:19:43+00:00,"The Coronavirus Diaries, Day 43: Blinded By Science ",BrianKeene,6
14,2020-04-24 11:25:20+00:00,"Don’t miss the latest episode of the #NY1OffTopic podcast, recorded from the safety or our makeshift home studios. @ZackFinkNews @GloriaPazmino and I discuss the latest on #coronavirus in #NYC: https://www.ny1.com/nyc/all-boroughs/off-topic-on-politics/2020/04/24/off-topic-on-politics-coronavirus-testing-how-many-does-new-york-need-to-reopen @NY1",JuanMaBenitez,4
15,2020-04-24 08:29:43+00:00,AOC blasted by primary challenger for voting against coronavirus relief package ,SquarePegDem,3
16,2020-04-24 08:22:47+00:00,Please change the headline since that’s what most people read. “President Trump’s suggestion to inject disinfectant to beat coronavirus is deadly &amp; dangerous.”,comilla_s,4
17,2020-04-24 08:08:30+00:00,"RCC Coronavirus Shutdown Trivia of the Day #21- While a golf course master plan had recently been approved, tree work was accelerated in the fall of 2001 after a severe bout of anthracnose ruined the greens that summer. Over 600 trees were removed that winter around the greens. – at Ridgewood Country Club",RCC_Grounds,4
18,2020-04-24 01:03:01+00:00,Giants GM Dave Gettleman confusing the coronavirus with the computer virus. #NFLDraft2020 pic.twitter.com/X0Cv97Zj1b,Michael44004861,176
19,2020-04-24 00:04:15+00:00,"Dr. Trump on curing #coronavirus: Suppose if we hit the body with a tremendous light whether its ultraviolet or just a powerful light...[or] brought the light inside the body...the disinfectant [also] knocks it out, [so perhaps we could] inject it inside.” ",Istanbultelaviv,40
20,2020-04-24 23:23:48+00:00,"What’s is like running a small business during #coronavirus? Ask my sister @thdpr! See her opinion piece in @jdforward &amp; if you’re thirsty, consider some cider from @HaykinCider! #cider #smallbusinessowner",Ronin_AD,1
21,2020-04-24 23:18:15+00:00,"Watching @LanaZak anchoring on CBSN tonight from her NYC home &amp; for the first since President Trump's #Coronavirus Task Force began holding daily press briefings back in February, the President &amp; Vice President Pence took no questions. @DevinZapka @CBSNews http://cbsnews.com/live",JoshX1993,1
22,2020-04-24 21:49:24+00:00,This photo I took sums up the coronavirus dilemma Jewish communities are facing. How do you respectfully honor the dead while keeping the living alive? ,johnkunza,2
23,2020-04-24 20:27:38+00:00,"“One of the heartening things that I’ve seen during the Coronavirus outbreak is how we’ve all banded together. Everyone doing their part, checking on each other, using technology to connect with one another” @theebillyporter covers For What It’s Worth:",TheQueerReview,4
24,2020-04-24 19:14:07+00:00,Dr. David Samadi&#8217;s tips for boosting mood during coronavirus pandemic ,drdavidsamadi,10
25,2020-04-24 18:14:42+00:00,"ICYMI: Oldest #MemorialDay parade, #Brooklyn fixture since 1867, will be canceled this year by a war: fighting coronavirus: https://brooklynreporter.com/2020/04/oldest-memorial-day-parade-brooklyn-fixture-since-1867-will-be-canceled-this-year-by-a-war-fighting-coronavirus/ via @bkreporter",NYMetroVets,2
26,2020-04-24 18:07:33+00:00,"Can't wait for the next White House press conference when the idiot Cheeto @realDonaldTrump injects disinfectant, drinks bleach, and blasts himself with UV to cure coronavirus. I hear it cures stupid too! ",AndrewIWong,0
27,2020-04-24 16:06:34+00:00,Maxine Waters revealed that her sister is dying of the coronavirus. https://www.huffpost.com/entry/maxine-waters-sister-dying-coronavirus-congress_n_5ea1f559c5b6e5515677214c?ncid=engmodushpmg00000004 #via @HuffPostPol,EricaJong,4
28,2020-04-24 15:43:37+00:00,"Will @nycgov require toilet-seat covers in public restrooms (because flushing could send coronavirus-containing aerosol into the air), @WNYC caller asks @NYCMayor @BilldeBlasio? The mayor says he doesn’t know, but “I promise to follow up.”",chayesmatthew,1
29,2020-04-24 13:49:30+00:00,Quote from the Ocean City mayor. Growing concerned the Jersey Shore may not be ready to meet the demands of the coronavirus crisis once summer hits. (Source: https://www.inquirer.com/news/coronavirus-shutdown-jersey-shore-beaches-social-distancing-20200423.html),amywilson,2
30,2020-04-24 12:55:16+00:00,The People’s Temple was in Guyana for 4 years before Jim Jones had everyone drink the kool aid. It’s been about 4 years since Trump took office and he’s now recommending injecting cleaning products to wash out coronavirus. History repeats itself!,jessnatale,3
31,2020-04-24 04:31:38+00:00,"That’s it, I’m becoming one of those coronavirus protestors, this has gone TOO FAR ",aaronnarraph,0
32,2020-04-24 03:40:25+00:00,Real estate markets freeze following Coronavirus shock in NYC with 80 percent less real estate listings than normal. Data by @UrbanDigs https://nypost.com/2020/04/22/there-are-80-percent-fewer-nyc-real-estate-listings-than-normal/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypost,Christossavva1,3
33,2020-04-24 02:57:26+00:00,"My uncle just posted on Facebook, ""if a fart can get through underwear and blue jeans. How is a mask going to protect you from Coronavirus?"" ",MilikKashad,2
34,2020-04-24 02:18:06+00:00,Great piece by my friend NFL agent @KMMsports about what tonight means to so many young athletes and to Americans for giving us a glimmer of hope of a return to normalcy post-#coronavirus. #NFLDraft #VirtualDraft,JenKernsUSA,2
35,2020-04-24 02:11:04+00:00,"Coronavirus casualties in NYC. #documentary #film #filmmaking #filmmaker #director #journalism #journalist #filmproduction #tv #brooklyn #ny #nyc @Brooklyn, New York https://www.instagram.com/p/B_WKt5HH1cl/?igshid=1u2fq8o0g8fdl",jeancosme,2
36,2020-04-24 01:43:59+00:00,C/o @yuridiapena repping Queens &amp; discussing the impacts of coronavirus on NYC neighborhoods &amp; the importance of ensuring health &amp; safety for everyone. Via @bbcmundo ,Dbitetti,1
37,2020-04-24 01:17:38+00:00,Close the New Jersey border and watch how the CoronaVirus goes away. Cut NYorkers off from us,pericopapiii,1
38,2020-04-24 00:12:55+00:00,"As our country debates the pathway back to normalcy, Brian Williams, @NicolleDWallace and the @NBCNews team will examine the facts about coronavirus testing + contact tracing. Watch at 10pm ET on @MSNBC.",LindseyReiser,0
39,2020-04-24 00:08:31+00:00,For my latest @sdlnstories piece I explore how sports journalists &amp; content creators have been affected by the COVID-19 pandemic. https://youtu.be/C-sdAvL9tbk #sidelinestories #covid19 #coronavirus #sportsreporting #contentcreator #reporterlife #sports #sportsreporter,DHenryTV,3
40,2020-04-24 00:08:26+00:00,"The streets got quiet near the hospital near me, just after the 7p cheers for the hospital heroes. But, then, to cap it off, 20min later, along came Sinatra. The white building is the hospital. New York, New York #coronavirus @somegoodnews @NYGovCuomo @MikeBloomberg",golding,0
41,2020-04-24 00:04:22+00:00,"ITALY: For the first time, the country has reported more recoveries from coronavirus in a day than new cases.",iammix24,0
42,2020-04-24 00:03:01+00:00,A tribute to the healthcare workers putting their lives in the line every day to save others. #COVID19 #coronavirus #NYC #healthcare – at NewYork-Presbyterian-Lower Manhattan Hospital,SeanDMackNYC,0
43,2020-04-24 00:02:51+00:00,"150th St drum beats for essential workers. #coronavirus #thankyouessentialworkers #7pmcheerforcareworkers @Sugar Hill, Manhattan https://www.instagram.com/p/B_V2i3jg6SdVjyzqExwV2r8wKz1v-mGvNgoFQo0/?igshid=1biz99lfdfpnn",drv_1978,0
0,2020-04-25 22:42:43+00:00,The President did not hold a White House #coronavirus press briefing today because... @9NewsAUS @TheTodayShow,AmeliaAdams9,5
1,2020-04-25 20:52:30+00:00,I had to say goodbye to my dad today. Please hold your loved ones tight and take coronavirus seriously.,txc84,1
2,2020-04-25 20:09:10+00:00,Glenn Danzig frantically googling “can wolf blood prevent coronavirus?”,jaydestro,3
3,2020-04-25 18:57:36+00:00,consider a thought experiment: how would the coronavirus have spread if we had hands for feet ,BrandyLJensen,35
4,2020-04-25 18:05:50+00:00,"@repadrianoespaillat and NAN staff joined @TheRevAl in giving out 3000 Hot &amp; Cold Meals at NAN’s House of Justice for those inconvenienced because of the coronavirus shut down. #Meals will continue to be served every Monday - Saturday from 12pm-4pm, today is the 30th day. – at National Action Network",NationalAction,3
5,2020-04-25 17:24:11+00:00,"NEW: NYPD announced 2 more employees have died of coronavirus, bringing department loss to 35. In an internal email shared with @CNN, Shea said Johnson died this morning. She had been w/ NYPD for 7 years; Muscadi on Thursday, he spent more than 20 years giving time in his role.",Pervaizistan,1
6,2020-04-25 16:18:15+00:00,Yes it's true pre-existing conditions make you more vulnerable to coronavirus. Pre-existing conditions such as not having health insurance.,MarkLevineNYC,44
7,2020-04-25 15:26:51+00:00,"Talking about Trump’s lack of leadership during the current coronavirus pandemic, there is nothing funny about ingesting disinfectant. #nansaturdayactionrally – at National Action Network",TheRevAl,27
8,2020-04-25 15:10:52+00:00,After big tax breaks to uber-rich & $2Tril Coronavirus Aid Package—most of which went to big bizness—Republicans NOW want to “focus on national debt”. GOP Playbook: bailouts &amp; Big Tax Giveaways for mil/billionaires; shovel accumulated debt onto the backs of the working poor.,JohnWesleyShipp,9
9,2020-04-25 14:33:13+00:00,"READ & demand that @HealthNYGov &amp; @NYGovCuomo investigate the Elmhurst based Queens Adult Care Center. Too much death! “Did I Mess This Up?” A Father Dying From Coronavirus, a Distraught Daughter and a Midnight Rescue. ",Dromm25,9
10,2020-04-25 14:14:59+00:00,"And the hits just keep on comin.... “No evidence exists that people who have recovered from the coronavirus are protected from reinfection, even if they have antibodies, the World Health Organization said Saturday”",DavidLesch,79
11,2020-04-25 14:04:51+00:00,To be clear: Trump asked if disinfectants could be injected to kill coronavirus inside the body. Doctors: ‘People will die ‘This is not willy-nilly off-the-cuff maybe-this-will-work advice. This is dangerous’ said Craig Spencer emergency room doctor in NY ,JohnWesleyShipp,7
12,2020-04-25 13:59:02+00:00,Calling on #NGOs &amp; civil society activists to take a few minutes to complete a survey to help @UN &amp; @WHO better shape &amp; target messaging &amp; information during the #coronavirus pandemic &amp; the misinformation-demic. Short survey https://bit.ly/2WbowS7,MaherNasserUN,1
13,2020-04-25 13:17:20+00:00,There is little to no doubt now that the Wisconsin GOPs actions to force the primary to go on April 7 has caused a dramatic spike in Coronavirus cases. This should be the only the the press asks them about from here until November. ,TimFullerton,57
14,2020-04-25 13:01:01+00:00,We keep having to watch these asinine coronavirus press conferences #InsteadOfATrumpRally,BrandonBurner66,7
15,2020-04-25 11:35:46+00:00,Practice Makes Perfect #FujiXT3 300mm-1/250@ƒ/5.6-ISO800 #socialdistancing #HudsonRiverPark #soccer #alonetogether #exercise #Pier45 #coronavirus #pandemic #covid19 #photojournalism #candid #streetphotography #Fujifilm #GreenwichVillage #WestVillage #citylife #NewYorkStories – at Pier 45,bobcooley,2
16,2020-04-25 09:37:56+00:00,"RCC Coronavirus Shutdown Trivia of the Day #22 - In September 1958, the USGA did their first agronomy visit to RCC. In September 2001, the 11th to be exact, David Oatis of the USGA Green Section was doing a… https://www.instagram.com/p/B_ZipnJFr7Q/?igshid=1s8co4xu1j8kz",RCC_Grounds,1
17,2020-04-25 07:20:25+00:00,We lost one of our most beloved ER nurses to the coronavirus today. Always with a smile on your face. Rest in power. ,Cleavon_MD,3408
18,2020-04-25 07:10:34+00:00,"An unusually high number of New Yorkers contacted city health authorities over fears that they had ingested bleach or other household cleaners in the 18 hours that followed President Trump’s bogus claim that injecting such products could cure coronavirus, ",GSarafan,11
19,2020-04-25 02:43:09+00:00, Special Day @hspecialsurgery as we ’d out patients who recovered from COVID-19. True pleasure working w/Dr.Daphne Scott and Dr.Jenny Berger who reunited me with my stethoscope ! My Cardiologist Dad is #hss #covid19 #stayathomechallenge #coronavirus #teamwork,karensuttonmd,4
20,2020-04-25 23:20:09+00:00,Remarkable salute to the EMT’s tonight on the #upperwestside Thank you for fighting the good fight. #HealthcareHeroes #coronavirus @ABC7NY – at 520 West End Ave,mikeorsini,3
21,2020-04-25 22:32:44+00:00,FREE eBook for CHILDREN “Why We Stay Home” by Samantha Harris & Devon Scott. Millie explains to her little sister Suzie why they have been staying home with a quick lesson on Coronavirus. CLICK THE LINK &amp; PROVIDE YOUR EMAIL: http://millieandsuzie.com #Covid19 #classwithcynthia,CyndiTurnquest,1
22,2020-04-25 22:13:38+00:00,Where President Trump confirms he was not being “sarcastic” while musing about ways of treating the #coronavirus. Do not drink bleach under any circumstances. Local reports here suggest Poison Control had an uptick in reported cases in the hours after POTUS’ comments. ,errolbarnett,0
